,Unnamed: 0,id,author_id,text,is_retweet,content,pred,label
65,65,1637544489777606658,14091091,"The Messier Catalog is a resource that includes many astronomical sights from the northern hemisphere Were sharing new Hubble images of Messier objects so you can stargaze from your screen

Join us for a mini MessierMarathon no matter where you are
",False,"The Messier Catalog is a resource that includes many astronomical sights from the northern hemisphere. We’re sharing new Hubble images of Messier objects so you can “stargaze” from your screen.

Join us for a mini #MessierMarathon, no matter where you are!
https://t.co/bCASpaO3Ck",1,
66,66,1637544484610232320,14091091,"This sparkling new Hubble image shows the brilliant globular cluster M14

Home to over 150000 stars M14 played host to a nova in 1938 A nova is a sudden stellar eruption where a stars brightness increases by a factor of 10000 in just a few days  ",False,"This sparkling new Hubble image shows the brilliant globular cluster M14.

Home to over 150,000 stars, M14 played host to a nova in 1938. A nova is a sudden stellar eruption where a star’s brightness increases by a factor of 10,000 in just a few days: https://t.co/oU3xNvQc6F https://t.co/eymCOt9gd7",1,
67,67,1637182102465593344,14091091,"The Messier Catalog includes astronomical sights from the northern hemisphere March is an ideal time to try and find them all for a Messier Marathon

Were sharing new Hubble images of Messier objects so you can stargaze from anywhere  ",False,"The Messier Catalog includes astronomical sights from the northern hemisphere. March is an ideal time to try and find them all for a Messier Marathon!

We’re sharing new Hubble images of Messier objects so you can “stargaze” from anywhere.  https://t.co/7ppLhZcHgG",1,
68,68,1637182095633137666,14091091,"Just in time for the 2023 MessierMarathon Hubble has a new view of M80 to share

M80 is one of the densest globular clusters in the Milky Way Its about 28000 lightyears away from Earth and contains hundreds of thousands of stars  ",False,"Just in time for the 2023 #MessierMarathon, Hubble has a new view of M80 to share.

M80 is one of the densest globular clusters in the Milky Way. It's about 28,000 light-years away from Earth and contains hundreds of thousands of stars: https://t.co/J6bWfXRBhd https://t.co/rw7UNzKVEH",1,
69,69,1636775171561254912,14091091,"Over the next few days well unveil new Hubble images of Messier objects so you can stargaze right from your screen

In the meantime you can explore the rest of Hubbles Messier Catalog on our website ",False,"Over the next few days, we'll unveil new Hubble images of Messier objects so you can ""stargaze"" right from your screen!

In the meantime, you can explore the rest of Hubble's Messier Catalog on our website. https://t.co/0UNX7SfThG",1,
70,70,1636775169984282654,14091091,"Hubble has imaged most of the objects in the Messier catalog which includes fascinating astronomical targets that can be observed from the northern hemisphere

You can even try to find them all for a MessierMarathon in Marchs ideal viewing conditions",False,"Hubble has imaged most of the objects in the Messier catalog, which includes fascinating astronomical targets that can be observed from the northern hemisphere.

You can even try to find them all for a #MessierMarathon in March's ideal viewing conditions!",1,
71,71,1636775165936779285,14091091,"This newly released Hubble image shows M55  a loosely concentrated globular star cluster about 20000 lightyears away 

Only a portion of M55 is seen here but the whole cluster stretches about 100 lightyears in diameter Read more  ",False,"This newly released Hubble image shows M55 – a loosely concentrated globular star cluster about 20,000 light-years away. 

Only a portion of M55 is seen here, but the whole cluster stretches about 100 light-years in diameter! Read more: https://t.co/Pl9JmN0F16 https://t.co/wAqZS6dZQc",1,
72,72,1636729118162075651,14091091,"The hazy patch of stars on the right side of this image is actually a whole galaxy

Seen in this HubbleFriday view the dwarf galaxy UGCA 307 resides about 26 millionlight years away The red bubbles of gas mark regions of recent star formation  ",False,"The hazy patch of stars on the right side of this image is actually a whole galaxy!

Seen in this #HubbleFriday view, the dwarf galaxy UGCA 307 resides about 26 million-light years away. The red bubbles of gas mark regions of recent star formation: https://t.co/XtmkxYqUhR https://t.co/PGcOHxUk9b",1,
73,73,1636366920755605504,14091091,"No matter where you are you can explore Hubbles views of Messier objects anytime Plus well be sharing new images from the Messier catalog starting tomorrow

Check out Hubbles Messier collection here  ",False,"No matter where you are, you can explore Hubble’s views of Messier objects anytime. Plus, we’ll be sharing new images from the Messier catalog starting tomorrow.

Check out Hubble’s Messier collection here ⬇️ https://t.co/8btIg3yrn7",1,
74,74,1636366919275094016,14091091,"The Crab Nebula is also classified as Messier 1  the first object in the Messier catalog a list of cosmic objects compiled by astronomer Charles Messier

In fact some astronomers will even attempt a MessierMarathon a challenge to find all the catalogs objects in a night",False,"The Crab Nebula is also classified as “Messier 1” – the first object in the Messier catalog, a list of cosmic objects compiled by astronomer Charles Messier.

In fact, some astronomers will even attempt a #MessierMarathon: a challenge to find all the catalog’s objects in a night!",1,
75,75,1636366917299494916,14091091,"Take a dive into the Crab Nebula 

This fascinating cosmic object is the leftovers of a stars supernova explosion Learn more  ",False,"Take a dive into the Crab Nebula! 🦀

This fascinating cosmic object is the “leftovers” of a star’s supernova explosion. Learn more: https://t.co/QRrcYpswVS https://t.co/0wo72jpld1",1,
76,76,1636025649402982401,14091091," Stargazing Sign us up  

Tune in this week to NASAs Curious Universe podcast as Amateur astronomer Kevin Hartnett Social Media Lead Elizabeth Tammi amp the Astronomical Society of Greenbelt take us on a tour of the stars 

 ",True,"RT @NASAGoddard: Stargazing? Sign us up! 🤩 

Tune in this week to NASA’s Curious Universe podcast as Amateur astronomer Kevin Hartnett, @NASAHubble Social Media Lead Elizabeth Tammi, &amp; the Astronomical Society of Greenbelt take us on a tour of the stars! 

https://t.co/kZHx0SXks5 https://t.co/spYNxBiguy",1,
77,77,1636005092523491333,14091091,"Webbs new view shows the same object in infrared which is ideal for studying cosmic dust  and WR 124 is producing a lot of dust

With this new data astronomers can explore questions of cosmic dust production in environments like WR 124 ",False,"Webb's new view shows the same object in infrared, which is ideal for studying cosmic dust – and WR 124 is producing a lot of dust!

With this new data, astronomers can explore questions of cosmic dust production in environments like WR 124. https://t.co/p7JCH6kl3r",1,
78,78,1636005090808020992,14091091,"Hubbles view features observations taken in the visible light spectrum which is what our human eyes can detect

At a distance of 15000 lightyears this star has the mass of 30 Suns and has already shed 10 Suns worth of material  ",False,"Hubble's view features observations taken in the visible light spectrum, which is what our human eyes can detect.

At a distance of 15,000 light-years, this star has the mass of 30 Suns... and has already shed 10 Suns' worth of material!  https://t.co/Kh9sQkrBu8",0,1
79,79,1636005088144633857,14091091,"Cosmic blooms 

These flowerlike images from Hubble and show the dying star WolfRayet 124 as it casts off outer layers of material

WolfRayet stars are among the most luminous massive and briefly detectable stars known ",False,"Cosmic blooms! 🌸

These flower-like images from Hubble and @NASAWebb show the dying star Wolf-Rayet 124 as it casts off outer layers of material.

Wolf-Rayet stars are among the most luminous, massive, and briefly detectable stars known. https://t.co/MtAgdm0jr4",1,
80,80,1635718220676988942,14091091,"Meet Hannah Daelemans

As a systems engineer on the Hubble mission she helps keep the orbiting observatory scientifically productive and at peak performance

Read more about her career and path to WomensHistoryMonth ",False,"Meet Hannah Daelemans!

As a systems engineer on the Hubble mission, she helps keep the orbiting observatory scientifically productive and at peak performance.

Read more about her career and path to @NASA: https://t.co/azHQFjvJop

#WomensHistoryMonth https://t.co/omQpwmcssU",1,
81,81,1635687260900274198,14091091,"Plus stay tuned for Hubbles MessierMarathon

Starting on March 17 well share new images of cosmic objects from the Messier catalog on our social media so you can stargaze right from your screen

Get ready by exploring our Messier images ",False,"Plus, stay tuned for Hubble’s #MessierMarathon!

Starting on March 17, we’ll share new images of cosmic objects from the Messier catalog on our social media, so you can stargaze right from your screen.

Get ready by exploring our Messier images! https://t.co/35yqsqjiWj",1,
82,82,1635687257783844865,14091091,"Listen up and look up 

In this new episode of NASAs Curious Universe youll learn about stargazing and how telescopes like Hubble can help us understand our place in this enormous beautiful universe

Full episode here  ",False,"Listen up and look up! 🔭

In this new episode of NASA’s Curious Universe, you’ll learn about stargazing and how telescopes like Hubble can help us understand our place in this enormous, beautiful universe.

Full episode here: https://t.co/3Wr41s7hpQ https://t.co/C0Z60QYYmC",1,
83,83,1635642900951232512,14091091,"Today is Albert Einsteins birthday and PiDay

What better way to celebrate than to learn more about Einstein rings

This fascinating cosmic phenomenon magnifies distant light into ringlike shapes around massive foreground objects like galaxy clusters How does it work  ",False,"Today is Albert Einstein’s birthday *and* #PiDay!

What better way to celebrate than to learn more about Einstein rings?

This fascinating cosmic phenomenon magnifies distant light into ring-like shapes around massive, foreground objects like galaxy clusters. How does it work? ⬇️ https://t.co/zUfJoBcTfF",1,
84,84,1635370148604309532,14091091,"What a catch

This HubbleClassic image from 2005 shows the Boomerang Nebula made of two lobes of matter being ejected from one central star

Learn more about this nebula  ",False,"What a catch!

This #HubbleClassic image from 2005 shows the Boomerang Nebula, made of two lobes of matter being ejected from one central star.

Learn more about this nebula: https://t.co/f98rfXgmZN https://t.co/VVuo1nya1a",1,
85,85,1634208226098008066,14091091,"Happy HubbleFriday

This weeks image shows the galaxy NGC 5486 located 110 million lightyears away in the constellation Ursa Major

Pink wisps of star formation are seen threaded through NGC 5486 standing out from the galaxys diffuse core  ",False,"Happy #HubbleFriday!

This week’s image shows the galaxy NGC 5486, located 110 million light-years away in the constellation Ursa Major.

Pink wisps of star formation are seen threaded through NGC 5486, standing out from the galaxy’s diffuse core: https://t.co/uWzMPHkp5p https://t.co/scV4d10E9c",1,
86,86,1633853586349207552,14091091,"A millionsecond exposure 10000 galaxies One mindblowing image

The Hubble Ultra Deep Field image unveiled a powerful deep view of our universe OTD in 2004

This image only covers the amount of sky you can see through an eightfootlong soda straw  ",False,"A million-second exposure. 10,000 galaxies. One mind-blowing image.

The Hubble Ultra Deep Field image unveiled a powerful, deep view of our universe #OTD in 2004.

This image only covers the amount of sky you can see through an eight-foot-long soda straw: https://t.co/zaMJELUaJz https://t.co/xbvxPFQPKn",1,
87,87,1633499296703315968,14091091,"On this InternationalWomensDay meet Colleen Townsley

She manages Hubbles Integration and Test Team completing ontheground tests of things like new flight software and procedural changes before theyre sent up to the orbiting observatory

WomensHistoryMonth ",False,"On this #InternationalWomensDay, meet Colleen Townsley.

She manages Hubble's Integration and Test Team, completing on-the-ground tests of things like new flight software and procedural changes before they're sent up to the orbiting observatory.

#WomensHistoryMonth https://t.co/KYSdYicd2Y",1,
88,88,1633120328414027777,14091091,"Jupiters Great Red Spot seen in this HubbleClassic image from 1999 has captivated astronomers for centuries The spot is a vast storm spinning like a cyclone 

Its the largest known storm in our solar system and almost twice the size of Earth  ",False,"Jupiter’s Great Red Spot, seen in this #HubbleClassic image from 1999, has captivated astronomers for centuries. The spot is a vast storm, spinning like a cyclone. 

It’s the largest known storm in our solar system and almost twice the size of Earth: https://t.co/6uGfF4KauA https://t.co/CFv4u8ozrG",1,
89,89,1632033407214534656,14091091,"Echo echo

Hubble captured a light echo from the star V838 Mon A sequence of images shows how a pulse of light from this star illuminated its surrounding clouds of material

Find out more about V838 Mon including an image released OTD in 2004  ",False,"Echo, echo…

Hubble captured a “light echo” from the star V838 Mon. A sequence of images shows how a pulse of light from this star illuminated its surrounding clouds of material!

Find out more about V838 Mon, including an image released #OTD in 2004: https://t.co/Tr6ifbtHEC https://t.co/Y5ZPGzzOTz",1,
90,90,1631770132409208832,14091091, HAPPENING NOW NASA Senior Astrophysicist Jennifer Wiseman takes us on a journey into a new era of discovery with the Hubble Space Telescope For upcoming dazzling talks at AAASmtg  ,True,RT @NASAExhibit: HAPPENING NOW: #NASA Senior Astrophysicist Jennifer Wiseman takes us on a journey into a new era of discovery with the #Hubble Space Telescope @AAASmeetings. For upcoming dazzling talks at #AAASmtg: https://t.co/OFhfp6rnDz https://t.co/4Ulmnzepqn,1,
91,91,1631672293444272129,14091091,"WorldWildlifeDay  HubbleFriday 

This image shows a jellyfish galaxy called JO201

As jellyfish galaxies move through space gas is slowly stripped away  forming trails that look like tendrils illuminated by clumps of star formation

Read more  ",False,"#WorldWildlifeDay 🤝 #HubbleFriday 

This image shows a ""jellyfish"" galaxy called JO201.

As jellyfish galaxies move through space, gas is slowly stripped away – forming trails that look like tendrils illuminated by clumps of star formation!

Read more: https://t.co/2TU598ADpe https://t.co/ixYWvMh2ma",1,
92,92,1631399013999050754,14091091,PS If you cant get enough of supernovae be sure to visit All week theyve been sharing information about these fascinating cosmic events,False,"P.S.: If you can’t get enough of supernovae, be sure to visit @NASAUniverse! All week, they’ve been sharing information about these fascinating cosmic events.",1,
93,93,1631399008932339714,14091091,"Back in the year 1006 humans recorded the arrival of light from a supernova explosion caused by the death of a star 7000 lightyears away

In this HubbleClassic view some of the supernovas leftovers are seen as a red ribbon moving through space  ",False,"Back in the year 1006, humans recorded the arrival of light from a supernova explosion caused by the death of a star 7,000 light-years away!

In this #HubbleClassic view, some of the supernova's “leftovers” are seen as a red ribbon moving through space: https://t.co/rTmLTlw6h5 https://t.co/xAh43CQ0II",1,
94,94,1631033395194019840,14091091,"Happy WomensHistoryMonth

This March were featuring some of the women who help Hubble make history with their contributions to the mission

First up meet Hubble engineer Madison Brodnax ",False,"Happy #WomensHistoryMonth!

This March, we’re featuring some of the women who help Hubble make history with their contributions to the mission.

First up, meet Hubble engineer Madison Brodnax! https://t.co/X2k0n6oDb6",1,
95,95,1630991314794807321,14091091,"OTD in 2002 the fourth servicing mission launched to the Hubble Space Telescope

Several improvements were made to the observatory by astronauts over the course of five spacewalks  including the installation of the powerful Advanced Camera for Surveys  ",False,"#OTD in 2002, the fourth servicing mission launched to the Hubble Space Telescope!

Several improvements were made to the observatory by astronauts over the course of five spacewalks – including the installation of the powerful Advanced Camera for Surveys: https://t.co/hPtqcw4GEA https://t.co/RPEmFGWvUZ",1,
96,96,1630966179782066182,14091091,"Plus Hubble got a frontrow seat to the action This timelapse shows the aftermath of DAs impact revealing hourbyhour changes as dust and chunks of debris were flung into space

Over 1000 tons of dust and rock blasted off the asteroid  ",False,"@NASA Plus, Hubble got a front-row seat to the action! This time-lapse shows the aftermath of DART’s impact, revealing hour-by-hour changes as dust and chunks of debris were flung into space.

Over 1,000 tons of dust and rock blasted off the asteroid: https://t.co/U78xd1YuGL https://t.co/GO9dvya3Un",1,
97,97,1630964652204077056,14091091,Hubbles snapshots show how dust blew off the asteroid in a cone shape before twisting up along the asteroids orbit around its companion asteroid then blew out into a cometlike tail,False,"Hubble’s snapshots show how dust blew off the asteroid in a cone shape before twisting up along the asteroid’s orbit around its companion asteroid, then blew out into a comet-like tail!",1,
98,98,1630964649666523137,14091091,"Lights camera impact 

Last year intentionally crashed a spacecraft into a nonthreatening asteroid to test if they could change its orbit

Hubble captured the impact and its aftermath as seen in this timelapse video  ",False,"Lights, camera, impact! 🎥

Last year, @NASA intentionally crashed a spacecraft into a non-threatening asteroid to test if they could change its orbit.

Hubble captured the impact and its aftermath, as seen in this time-lapse video: https://t.co/NuSMQs2sNV https://t.co/VBlzhsWRAf",1,
99,99,1630280445358211079,14091091,"These supernova remnants are made of material from the exploded star and any interstellar material it sweeps up in its path Read more about supernova remnants and other types of nebulae 

Check out for more supernova content all week",False,"These supernova remnants are made of material from the exploded star and any interstellar material it sweeps up in its path. Read more about supernova remnants and other types of nebulae: https://t.co/UlLUfRU0Ta

Check out @NASAUniverse for more supernova content all week!",0,1
100,0,1655676664846622726,29472803,Hey we wanted to give an update Weve talked to our science team more and learned that the black spot is from the use of a coronagraph or mask to block out the stars light  not saturation of the pixels Sorry for our mistake and thanks to everyone who let us know,False,"@owendotmusic Hey, we wanted to give an update: We’ve talked to our science team more, and learned that the black spot is from the use of a coronagraph (or mask) to block out the star’s light — not saturation of the pixels. Sorry for our mistake, and thanks to everyone who let us know!",1,
101,1,1655676183130808321,29472803,After talking to our science team more we learned that here the black spot is from the use of a coronagraph or mask to block out the stars light  not saturation of the pixels Apologies for the error in our alt text and thank you to everyone who has been letting us know,False,"After talking to our science team more, we learned that here the black spot is from the use of a coronagraph, or mask, to block out the star’s light — not saturation of the pixels. Apologies for the error in our alt text, and thank you to everyone who has been letting us know!",1,
102,2,1655590171683815429,29472803,The 3 nested belts here extend out to 14 billion miles 23 billion km from the star Thats 150 times the distance of Earth from the Sun The scale of the outermost belt is also roughly twice the scale of our solar systems Kuiper belt ,False,The 3 nested belts here extend out to 14 billion miles (23 billion km) from the star. That’s 150 times the distance of Earth from the Sun! The scale of the outermost belt is also roughly twice the scale of our solar system’s Kuiper belt. https://t.co/If76NeaYA3,1,
103,3,1655590164826054657,29472803,What carved these belts Most likely the gravitational forces of planets we cant see just yet In our solar system the asteroid belt between Mars and Jupiter is shaped by the gravity of Jupiter while the Kuiper belt is shaped by that of Neptune,False,"What carved these belts? Most likely, the gravitational forces of planets we can’t see just yet. In our solar system, the asteroid belt between Mars and Jupiter is shaped by the gravity of Jupiter, while the Kuiper belt is shaped by that of Neptune.",1,
104,4,1655590162229780481,29472803,"Webb has a new achievement under its asteroid belt

This image is our first infrared look at an asteroid belt outside our solar system Webb reveals there are actually 3 belts including 2 neverbeforeseen inner belts around the star of Fomalhaut  ",False,"Webb has a new achievement under its (asteroid) belt!

This image is our first infrared look at an asteroid belt outside our solar system. Webb reveals there are actually 3 belts, including 2 never-before-seen inner belts, around the star of Fomalhaut: https://t.co/pDQKAh4hDA https://t.co/GWed3Bbu4m",1,
105,5,1654221572331151363,29472803," Bring balance to the force not leave it in darkness

Happy StarWarsDay And MayThe4thBeWithYou ",True,"RT @NASA: Bring balance to the force, not leave it in darkness.

Happy #StarWarsDay. And #MayThe4thBeWithYou. https://t.co/E2WXvLLyLX",1,
106,6,1654221518015012868,29472803,"  Lions and tigers and black holes oh my 
This BlackHoleWeek weve created a handy guide to help you determine if what youve found is a black bearor a black hole ",True,"RT @NASAGoddard: 🐻 Lions and tigers and black holes, oh my! 
This #BlackHoleWeek, we’ve created a handy guide to help you determine if what you’ve found is a black bear…or a black hole. https://t.co/ZJgVIeKqM1",0,0
107,7,1654199734460993543,29472803,"Thank you teachers  

This TeacherAppreciationWeek join us for a NASAScience virtual event series designed with classrooms in mind  including 2 live talks on Webbs recent science discoveries  ",False,"Thank you, teachers! 🍎 

This #TeacherAppreciationWeek, join us for a #NASAScience virtual event series designed with classrooms in mind — including 2 live talks on Webb’s recent science discoveries: https://t.co/pQj3cEnDhR https://t.co/FAf8VntOuc",1,
108,8,1653844998171893761,29472803," What questions do you have about black holes 

Reply with your questions and NASA black hole experts will answer 

BlackHoleWeek ",True,"RT @NASAUniverse: What questions do you have about black holes?! ⚫

Reply with your questions and NASA black hole experts will answer! 

#BlackHoleWeek https://t.co/VfuulM6lZE",0,0
109,9,1653804318447874065,29472803," Our BlackHoleWeek event is on the horizon  Join our May 5 to learn from experts as they talk about black holes including the one at the center of our galaxy AskNASA your questions and they might be answered live ",True,"RT @NASA: Our #BlackHoleWeek event is on the horizon. 🕳️ Join our May 5 @TwitterSpaces to learn from experts as they talk about black holes, including the one at the center of our galaxy. #AskNASA your questions and they might be answered live. https://t.co/Jvg0jcEtOo",1,
110,10,1653745326027689988,29472803," While black holes dont emit light their influence is not invisible Swirling gas energetic jets and even ripples in spacetime can give them away 

Follow this thread to learn how different observatories help us learn about black holes BlackHoleWeek 16 ",True,"RT @NASAUniverse: While black holes don’t emit light, their influence is not invisible. Swirling gas, energetic jets, and even ripples in space-time can give them away. 

Follow this thread to learn how different observatories help us learn about black holes! #BlackHoleWeek 1/6 https://t.co/2X0RK8pmdO",0,0
111,11,1653406554819788800,29472803, Just because black holes dont emit light doesnt mean theyre totally invisible to us By studying hints that point to their existence we can learn a lot about them Follow this thread and read more here  BlackHoleWeek 16 ,True,"RT @NASAUniverse: Just because black holes don’t emit light doesn’t mean they’re totally invisible to us. By studying hints that point to their existence, we can learn a lot about them! Follow this thread and read more here: https://t.co/UrW8enWx3V #BlackHoleWeek 1/6 https://t.co/S2zK9eO7mP",0,0
112,12,1653099197611008001,29472803,Weve corrected the tweet above to reflect that a different science team will be conducting followup observations on this planet with Webbs MIRI instrument,False,We’ve corrected the tweet above to reflect that a different science team will be conducting follow-up observations on this planet with Webb’s MIRI instrument.,1,
113,13,1653099195820040193,29472803,Science is a continuous process Observing this exoplanet with 2 other Webb instruments will help ultimately determine if an atmosphere exists for GJ 486 b as well as what the source of the water vapor could be Stay tuned,False,"Science is a continuous process: Observing this exoplanet with 2 other Webb instruments will help ultimately determine if an atmosphere exists for GJ 486 b, as well as what the source of the water vapor could be. Stay tuned!",1,
114,14,1653071786697801731,29472803, Want to get up to speed on black holes Weve got you covered A black hole is an object so dense that not even light can escape it BlackHoleWeek 16  ,True,RT @NASAUniverse: Want to get up to speed on black holes? We’ve got you covered! A black hole is an object so dense that not even light can escape it. #BlackHoleWeek 1/6 https://t.co/6CTCdUE9C4 https://t.co/swVn3iX01q,0,0
115,15,1653042077284941830,29472803,"Webbs on the case  

Webb found hints of water vapor while studying rocky exoplanet GJ 486 b Scientists are puzzled whether this could be due to spots on its star or if this could indicate the 1st atmosphere definitively detected around a rocky world ",False,"Webb's on the case 🔎 

Webb found hints of water vapor while studying rocky exoplanet GJ 486 b. Scientists are puzzled whether this could be due to spots on its star, or if this could indicate the 1st atmosphere definitively detected around a rocky world: https://t.co/vMrWioFBni",1,
116,16,1651647837166239744,29472803, For TakeYourChildToWorkDay do tiny models of our large space telescopes count Enjoy a scrapbook of times that our experts have brought baby versions of Roman and to outreach events for work ,True,"RT @NASARoman: For #TakeYourChildToWorkDay, do tiny models of our large space telescopes count? Enjoy a scrapbook of times that our experts have brought “baby” versions of Roman and @NASAWebb to outreach events for work! https://t.co/48lqJXqYRr",0,1
117,17,1651305400182898701,29472803,"You did it folks Thanks to you we put the Webb in Webbys

Our UnfoldTheUniverse campaign and livestream series have netted us 2 Peoples Voice awards Congrats to all of Webby winners  ",False,"You did it, folks. Thanks to you, we put the Webb in #Webbys!

Our #UnfoldTheUniverse campaign and livestream series have netted us 2 People’s Voice awards. Congrats to all of @NASA’s Webby winners: https://t.co/nqC19x0Q5D https://t.co/rYwHFyR59B",1,
118,18,1651270397910827024,29472803," We did it together Thanks to you were bringing home five Peoples Voice Awards in this years Webbys

From first images to interactive map of the asteroids check out our full set of Webby winners  ",True,"RT @NASA: We did it together. Thanks to you, we're bringing home five People's Voice Awards in this year's #Webbys.

From @NASAWebb's first images to @NASA_Eyes's interactive map of the asteroids, check out our full set of Webby winners: https://t.co/RtFYHabHFE https://t.co/PLJPpQTAHS",1,
119,19,1651260290166673408,29472803,"  Congratulations to Goddards Webbys winners 

How Images Are Made Webby Winner

Space Telescope Unfolds the Universe Peoples Voice Winner

NASA Webb Telescope Launch through First Images Live Streams Peoples Voice Winner
 ",True,"RT @NASAGoddard: 🏆 Congratulations to Goddard's #Webbys winners! 

How @NASAHubble Images Are Made: Webby Winner

@NASAWebb Space Telescope Unfolds the Universe: People's Voice Winner

NASA Webb Telescope Launch through First Images Live Streams: People's Voice Winner
https://t.co/3mj6Nrjotu https://t.co/s3KWipSmKh",1,
120,20,1650617516689969152,29472803," Hey now hey now this is what dream teams are made of 

previously identified these 7 galaxies for further study with Once Roman launches its wide field of view will be perfect for helping to identify even more targets for Webb to follow up on ",True,"RT @NASARoman: Hey now, hey now, this is what dream teams are made of. 

@NASAHubble previously identified these 7 galaxies for further study with @NASAWebb.
Once Roman launches, its wide field of view will be perfect for helping to identify even more targets for Webb to follow up on. https://t.co/PptrHH4yxA",0,1
121,21,1650531176128434176,29472803,"  The NASAESACSA Telescope has confirmed the seven galaxies in this image are at a distance which correlates to just 650 million years after the big bang

This makes them the earliest galaxies to be confirmed as part of a developing cluster to date

  ",True,"RT @esa: 📷 The NASA/ESA/CSA @ESA_Webb Telescope has confirmed the seven galaxies in this image are at a distance which correlates to just 650 million years after the big bang.

This makes them the earliest galaxies to be confirmed as part of a developing cluster to date!

🔗… https://t.co/9FmjwYNsp7 https://t.co/6EtyqLn6DZ",1,
122,22,1650509175812767746,29472803,Why care about galaxy clusters Their massive gravitational pull warps time and space distorting but also brightening whats behind them This makes them great magnifying glasses for background galaxies In fact we found this protocluster with the help of another cluster,False,"Why care about galaxy clusters? Their massive gravitational pull warps time and space, distorting but also brightening what’s behind them. This makes them great “magnifying glasses” for background galaxies. In fact, we found this protocluster with the help of another cluster!",1,
123,23,1650509173732384768,29472803,Webbs NIRSpec instrument was able to confirm the 7 galaxies distance and even measure their velocities more than 2 million miles per hour The precise data also allowed astronomers to model and map the protoclusters future development,False,Webb's NIRSpec instrument was able to confirm the 7 galaxies' distance and even measure their velocities (more than 2 million miles per hour!). The precise data also allowed astronomers to model and map the protocluster's future development.,1,
124,24,1650509171257757703,29472803,"This is shaping up to be a giant clusterof galaxies

These 7 spotlighted galaxies form a protocluster so far away its light took 13 billion years to reach us Webb scientists predict it may grow into one of the largest densest galaxy clusters known  ",False,"This is shaping up to be a giant cluster…of galaxies.

These 7 spotlighted galaxies form a protocluster so far away, its light took ~13 billion years to reach us. Webb scientists predict it may grow into one of the largest, densest galaxy clusters known: https://t.co/YEcgKCRtF7 https://t.co/FdvWS1aUf5",1,
125,25,1649805961891028994,29472803,"This EarthDay we look back on Webbs final moments near our wonderful Blue Marble This video shows the spacecraft separating from the rocket following our launch on Dec 25 2021

Learn more about how NASA studies Earth from the vantage point of space  ",False,"This #EarthDay, we look back on Webb’s final moments near our wonderful Blue Marble. This video shows the spacecraft separating from the rocket following our launch on Dec. 25, 2021.

Learn more about how NASA studies Earth from the vantage point of space: https://t.co/VoXGhuTHUj https://t.co/5mdqUNjegT",1,
126,26,1649137448784392204,29472803," To mark Hubbles 33rd anniversary this new image unveils a cauldron of starbirth 

NGC 1333 is a starforming region 960 lightyears away Glowing gasses and pitchblack dust are stirred up and blown around by newly forming stars within the dark cloud  ",True,"RT @NASAHubble: To mark Hubble’s 33rd anniversary, this new image unveils a cauldron of starbirth! ⭐

NGC 1333 is a star-forming region 960 light-years away. Glowing gasses and pitch-black dust are stirred up and blown around by newly forming stars within the dark cloud: https://t.co/NazfKJq8Lw https://t.co/uHcmgagbyi",1,
127,27,1649136170507333639,29472803, In a short time has revealed new info about the composition amp atmospheres of while continuing to perfect techniques that well need to identify habitable worlds outside our own Peruse some unexpected findings discovered so far  ,True,"RT @NASAAstrobio: In a short time, @NASAWebb has revealed new info about the composition &amp; atmospheres of @NASAExoplanets, while continuing to perfect techniques that we'll need to identify habitable worlds outside our own. Peruse some unexpected findings discovered so far: https://t.co/vSQIh7QKqR https://t.co/bbRy5ueXpC",1,
128,28,1649060244029419520,29472803, Black Hole Week is just around the corner from May 15 Before you get pulled in with us check out our Black Hole Week hub to see what weve done during past events and look through our gallery of black hole images videos and more  BlackHoleWeek ,True,"RT @NASAUniverse: Black Hole Week is just around the corner from May 1-5! Before you get pulled in with us, check out our Black Hole Week hub to see what we've done during past events and look through our gallery of black hole images, videos, and more! https://t.co/WS4FHFrbSL #BlackHoleWeek https://t.co/UlJ9RBhn9x",0,0
129,29,1648764193892360199,29472803,"Webb Telescope Webbys Award It just makes sense Last chance to vote for us in the Webbys  

General Video Technology 
Social Campaigns Education amp Discovery 
Social Video Events amp Livestreaming  ",False,"Webb Telescope. #Webbys Award. It just makes sense. Last chance to vote for us in the Webb(y)s! ⬇️ 

General Video: Technology- https://t.co/NjWBEI8Yxb
Social Campaigns: Education &amp; Discovery- https://t.co/qmQVcVXtFH
Social Video: Events &amp; Livestreaming- https://t.co/6kF8x3bKpO https://t.co/h3SBj8ZwoC",1,
130,30,1648393173415108621,29472803,"Happy birthday TESS 

Were excited to keep working together with you to further exoplanet science  ",False,"Happy birthday, TESS! 🥳

We’re excited to keep working together with you to further exoplanet science 🪐 https://t.co/uxrjH7J49O",1,
131,31,1647988592008937472,29472803,"If you loved our nailbiting video of Webbs millionmile journey 29 Days on the Edge 

help get us over the edge with 29 of the vote Were 1 point away from the current leader in the Webbys for General Video Technology  ",False,"If you loved our nail-biting video of Webb's million-mile journey, ""29 Days on the Edge""... https://t.co/e8Wg5RF5qh

...help get us over the edge with 29% of the vote! We’re 1 point away from the current leader in the #Webbys for General Video: Technology: https://t.co/NjWBEI8Yxb https://t.co/9e3TEbVmrc",1,
